benchmark,shape,method,thread,parameter,time(s),speedup
softmax,"(32, 4096, 10)",triton,8,"(4096, 128)",0.0160455,2.4337
softmax,"(32, 4096, 10)",triton,8,"(16384, 8)",0.0287136,1.36
softmax,"(32, 4096, 10)",triton,8,"(16384, 16)",0.023168,1.6855
softmax,"(32, 4096, 10)",triton,8,"(16384, 32)",0.0172381,2.2653
softmax,"(32, 4096, 10)",triton,8,"(16384, 64)",0.0188717,2.0692
softmax,"(32, 4096, 10)",triton,8,"(16384, 128)",0.0177473,2.2003
softmax,"(32, 4096, 10)",triton,8,"(65536, 8)",0.0385348,1.0134
softmax,"(32, 4096, 10)",triton,8,"(65536, 16)",0.0436429,0.8948
softmax,"(32, 4096, 10)",triton,8,"(65536, 32)",0.0317516,1.2299
softmax,"(32, 4096, 10)",triton,8,"(65536, 64)",0.0256682,1.5213
softmax,"(32, 4096, 10)",triton,8,"(65536, 128)",0.0265105,1.473
softmax,"(32, 4096, 10)",triton,32,"(64, 8)",0.0147537,2.6468
softmax,"(32, 4096, 10)",triton,32,"(64, 16)",0.0780393,0.5004
softmax,"(32, 4096, 10)",triton,32,"(64, 32)",0.0115092,3.3929
softmax,"(32, 4096, 10)",triton,32,"(64, 64)",0.0132988,2.9364
softmax,"(32, 4096, 10)",triton,32,"(64, 128)",0.0148024,2.6381
softmax,"(32, 4096, 10)",triton,32,"(256, 8)",0.0139215,2.805
softmax,"(32, 4096, 10)",triton,32,"(256, 16)",0.0144569,2.7011
softmax,"(32, 4096, 10)",triton,32,"(256, 32)",0.0136863,2.8532
softmax,"(32, 4096, 10)",triton,32,"(256, 64)",0.0142366,2.7429
softmax,"(32, 4096, 10)",triton,32,"(256, 128)",0.0484752,0.8056
softmax,"(32, 4096, 10)",triton,32,"(1024, 8)",0.0115737,3.374
softmax,"(32, 4096, 10)",triton,32,"(1024, 16)",0.027018,1.4453
softmax,"(32, 4096, 10)",triton,32,"(1024, 32)",0.0160822,2.4282
softmax,"(32, 4096, 10)",triton,32,"(1024, 64)",0.0153305,2.5472
softmax,"(32, 4096, 10)",triton,32,"(1024, 128)",0.0150983,2.5864
softmax,"(32, 4096, 10)",triton,32,"(4096, 8)",0.0160029,2.4402
softmax,"(32, 4096, 10)",triton,32,"(4096, 16)",0.0148854,2.6234
softmax,"(32, 4096, 10)",triton,32,"(4096, 32)",0.0153534,2.5434
softmax,"(32, 4096, 10)",triton,32,"(4096, 64)",0.018784,2.0789
softmax,"(32, 4096, 10)",triton,32,"(4096, 128)",0.0340761,1.146
softmax,"(32, 4096, 10)",triton,32,"(16384, 8)",0.0190733,2.0474
softmax,"(32, 4096, 10)",triton,32,"(16384, 16)",0.0191287,2.0414
softmax,"(32, 4096, 10)",triton,32,"(16384, 32)",0.0478571,0.816
softmax,"(32, 4096, 10)",triton,32,"(16384, 64)",0.0166504,2.3453
softmax,"(32, 4096, 10)",triton,32,"(16384, 128)",0.0164881,2.3684
softmax,"(32, 4096, 10)",triton,32,"(65536, 8)",0.0296027,1.3191
softmax,"(32, 4096, 10)",triton,32,"(65536, 16)",0.0249536,1.5649
softmax,"(32, 4096, 10)",triton,32,"(65536, 32)",0.0218753,1.7851
softmax,"(32, 4096, 10)",triton,32,"(65536, 64)",0.0200535,1.9473
softmax,"(32, 4096, 10)",triton,32,"(65536, 128)",0.0192638,2.0271
softmax,"(32, 16384, 10)",triton,1,"(64, 8)",0.0599989,2.4598
softmax,"(32, 16384, 10)",triton,1,"(64, 16)",0.0507051,2.9107
softmax,"(32, 16384, 10)",triton,1,"(64, 32)",0.044552,3.3127
softmax,"(32, 16384, 10)",triton,1,"(64, 64)",0.0360941,4.089
softmax,"(32, 16384, 10)",triton,1,"(64, 128)",0.0317018,4.6555
softmax,"(32, 16384, 10)",triton,1,"(256, 8)",0.0377396,3.9107
softmax,"(32, 16384, 10)",triton,1,"(256, 16)",0.0471025,3.1333
softmax,"(32, 16384, 10)",triton,1,"(256, 32)",0.0382228,3.8612
softmax,"(32, 16384, 10)",triton,1,"(256, 64)",0.0347861,4.2427
softmax,"(32, 16384, 10)",triton,1,"(256, 128)",0.0333339,4.4275
softmax,"(32, 16384, 10)",triton,1,"(1024, 8)",0.155862,0.9469
softmax,"(32, 16384, 10)",triton,1,"(1024, 16)",0.0493536,2.9904
softmax,"(32, 16384, 10)",triton,1,"(1024, 32)",0.0387203,3.8116
softmax,"(32, 16384, 10)",triton,1,"(1024, 64)",0.0384995,3.8335
softmax,"(32, 16384, 10)",triton,1,"(1024, 128)",0.0352919,4.1819
softmax,"(32, 16384, 10)",triton,1,"(4096, 8)",0.0586703,2.5155
softmax,"(32, 16384, 10)",triton,1,"(4096, 16)",0.0471824,3.128
softmax,"(32, 16384, 10)",triton,1,"(4096, 32)",0.039304,3.755
softmax,"(32, 16384, 10)",triton,1,"(4096, 64)",0.0381899,3.8646
softmax,"(32, 16384, 10)",triton,1,"(4096, 128)",0.0340927,4.329
softmax,"(32, 16384, 10)",triton,1,"(16384, 8)",0.0738894,1.9974
softmax,"(32, 16384, 10)",triton,1,"(16384, 16)",0.0524248,2.8152
softmax,"(32, 16384, 10)",triton,1,"(16384, 32)",0.038709,3.8127
softmax,"(32, 16384, 10)",triton,1,"(16384, 64)",0.0353,4.1809
softmax,"(32, 16384, 10)",triton,1,"(16384, 128)",0.0385084,3.8326
softmax,"(32, 16384, 10)",triton,1,"(65536, 8)",0.1079,1.3678
softmax,"(32, 16384, 10)",triton,1,"(65536, 16)",0.0999071,1.4772
softmax,"(32, 16384, 10)",triton,1,"(65536, 32)",0.0902646,1.635
softmax,"(32, 16384, 10)",triton,1,"(65536, 64)",0.0649412,2.2726
softmax,"(32, 16384, 10)",triton,1,"(65536, 128)",0.061916,2.3837
softmax,"(32, 16384, 10)",triton,8,"(64, 8)",0.0201257,7.3333
softmax,"(32, 16384, 10)",triton,8,"(64, 16)",0.0186733,7.9036
softmax,"(32, 16384, 10)",triton,8,"(64, 32)",0.018748,7.8721
softmax,"(32, 16384, 10)",triton,8,"(64, 64)",0.018362,8.0376
softmax,"(32, 16384, 10)",triton,8,"(64, 128)",0.0269186,5.4827
softmax,"(32, 16384, 10)",triton,8,"(256, 8)",0.0237246,6.2208
softmax,"(32, 16384, 10)",triton,8,"(256, 16)",0.0183686,8.0347
softmax,"(32, 16384, 10)",triton,8,"(256, 32)",0.0171076,8.627
softmax,"(32, 16384, 10)",triton,8,"(256, 64)",0.0185818,7.9426
softmax,"(32, 16384, 10)",triton,8,"(256, 128)",0.017707,8.335
softmax,"(32, 16384, 10)",triton,8,"(1024, 8)",0.0333724,4.4224
softmax,"(32, 16384, 10)",triton,8,"(1024, 16)",0.0302034,4.8864
softmax,"(32, 16384, 10)",triton,8,"(1024, 32)",0.0174277,8.4685
softmax,"(32, 16384, 10)",triton,8,"(1024, 64)",0.0151054,9.7705
softmax,"(32, 16384, 10)",triton,8,"(1024, 128)",0.0191868,7.6921
softmax,"(32, 16384, 10)",triton,8,"(4096, 8)",0.0237956,6.2023
softmax,"(32, 16384, 10)",triton,8,"(4096, 16)",0.0223937,6.5906
softmax,"(32, 16384, 10)",triton,8,"(4096, 32)",0.019391,7.6111
softmax,"(32, 16384, 10)",triton,8,"(4096, 64)",0.0151238,9.7586
softmax,"(32, 16384, 10)",triton,8,"(4096, 128)",0.0173635,8.4998
softmax,"(32, 16384, 10)",triton,8,"(16384, 8)",0.0247557,5.9617
softmax,"(32, 16384, 10)",triton,8,"(16384, 16)",0.0223697,6.5976
softmax,"(32, 16384, 10)",triton,8,"(16384, 32)",0.0195367,7.5543
softmax,"(32, 16384, 10)",triton,8,"(16384, 64)",0.0156529,9.4287
softmax,"(32, 16384, 10)",triton,8,"(16384, 128)",0.0168175,8.7758
softmax,"(32, 16384, 10)",triton,8,"(65536, 8)",0.0477323,3.092
softmax,"(32, 16384, 10)",triton,8,"(65536, 16)",0.0333644,4.4235
softmax,"(32, 16384, 10)",triton,8,"(65536, 32)",0.0277895,5.3109
softmax,"(32, 16384, 10)",triton,8,"(65536, 64)",0.0249626,5.9123
softmax,"(32, 16384, 10)",triton,8,"(65536, 128)",0.0277185,5.3245
softmax,"(32, 16384, 10)",triton,32,"(64, 8)",0.0307108,4.8057
softmax,"(32, 16384, 10)",triton,32,"(64, 16)",0.0162824,9.0642
softmax,"(32, 16384, 10)",triton,32,"(64, 32)",0.0190519,7.7466
softmax,"(32, 16384, 10)",triton,32,"(64, 64)",0.0252417,5.847
softmax,"(32, 16384, 10)",triton,32,"(64, 128)",0.0260944,5.6559
softmax,"(32, 16384, 10)",triton,32,"(256, 8)",0.0221552,6.6615
softmax,"(32, 16384, 10)",triton,32,"(256, 16)",0.0200842,7.3484
softmax,"(32, 16384, 10)",triton,32,"(256, 32)",0.0168849,8.7408
softmax,"(32, 16384, 10)",triton,32,"(256, 64)",0.0179382,8.2275
softmax,"(32, 16384, 10)",triton,32,"(256, 128)",0.0140118,10.5331
softmax,"(32, 16384, 10)",triton,32,"(1024, 8)",0.0355002,4.1574
softmax,"(32, 16384, 10)",triton,32,"(1024, 16)",0.025036,5.895
softmax,"(32, 16384, 10)",triton,32,"(1024, 32)",0.0169611,8.7015
softmax,"(32, 16384, 10)",triton,32,"(1024, 64)",0.0245998,5.9995
softmax,"(32, 16384, 10)",triton,32,"(1024, 128)",0.0156185,9.4495
softmax,"(32, 16384, 10)",triton,32,"(4096, 8)",0.0265964,5.5491
softmax,"(32, 16384, 10)",triton,32,"(4096, 16)",0.0196334,7.5171
softmax,"(32, 16384, 10)",triton,32,"(4096, 32)",0.0218706,6.7482
softmax,"(32, 16384, 10)",triton,32,"(4096, 64)",0.0148769,9.9205
softmax,"(32, 16384, 10)",triton,32,"(4096, 128)",0.0158748,9.2969
softmax,"(32, 16384, 10)",triton,32,"(16384, 8)",0.0171606,8.6003
softmax,"(32, 16384, 10)",triton,32,"(16384, 16)",0.0158861,9.2903
softmax,"(32, 16384, 10)",triton,32,"(16384, 32)",0.0162258,9.0958
softmax,"(32, 16384, 10)",triton,32,"(16384, 64)",0.0177045,8.3361
softmax,"(32, 16384, 10)",triton,32,"(16384, 128)",0.0181294,8.1408
softmax,"(32, 16384, 10)",triton,32,"(65536, 8)",0.0273451,5.3972
softmax,"(32, 16384, 10)",triton,32,"(65536, 16)",0.0246257,5.9932
softmax,"(32, 16384, 10)",triton,32,"(65536, 32)",0.022902,6.4443
softmax,"(32, 16384, 10)",triton,32,"(65536, 64)",0.0201966,7.3075
softmax,"(32, 16384, 10)",triton,32,"(65536, 128)",0.0190398,7.7515
softmax,"(32, 65536, 10)",triton,1,"(64, 8)",0.106777,1.8563
softmax,"(32, 65536, 10)",triton,1,"(64, 16)",0.0858558,2.3086
softmax,"(32, 65536, 10)",triton,1,"(64, 32)",0.0861958,2.2995
softmax,"(32, 65536, 10)",triton,1,"(64, 64)",0.0589694,3.3612
softmax,"(32, 65536, 10)",triton,1,"(64, 128)",0.0893272,2.2189
softmax,"(32, 65536, 10)",triton,1,"(256, 8)",0.105847,1.8726
softmax,"(32, 65536, 10)",triton,1,"(256, 16)",0.0671184,2.9531
softmax,"(32, 65536, 10)",triton,1,"(256, 32)",0.0721715,2.7464
softmax,"(32, 65536, 10)",triton,1,"(256, 64)",0.068366,2.8992
softmax,"(32, 65536, 10)",triton,1,"(256, 128)",0.0670785,2.9549
softmax,"(32, 65536, 10)",triton,1,"(1024, 8)",0.112606,1.7602
softmax,"(32, 65536, 10)",triton,1,"(1024, 16)",0.0924365,2.1443
softmax,"(32, 65536, 10)",triton,1,"(1024, 32)",0.0647212,3.0625
softmax,"(32, 65536, 10)",triton,1,"(1024, 64)",0.0650261,3.0482
softmax,"(32, 65536, 10)",triton,1,"(1024, 128)",0.0596699,3.3218
softmax,"(32, 65536, 10)",triton,1,"(4096, 8)",0.104314,1.9001
softmax,"(32, 65536, 10)",triton,1,"(4096, 16)",0.121275,1.6344
softmax,"(32, 65536, 10)",triton,1,"(4096, 32)",0.0769553,2.5757
softmax,"(32, 65536, 10)",triton,1,"(4096, 64)",0.0649237,3.053
softmax,"(32, 65536, 10)",triton,1,"(4096, 128)",0.0693451,2.8583
softmax,"(32, 65536, 10)",triton,1,"(16384, 8)",0.110632,1.7916
softmax,"(32, 65536, 10)",triton,1,"(16384, 16)",0.110011,1.8017
softmax,"(32, 65536, 10)",triton,1,"(16384, 32)",0.0730441,2.7136
softmax,"(32, 65536, 10)",triton,1,"(16384, 64)",0.088815,2.2317
softmax,"(32, 65536, 10)",triton,1,"(16384, 128)",0.0644969,3.0732
softmax,"(32, 65536, 10)",triton,1,"(65536, 8)",0.109232,1.8146
softmax,"(32, 65536, 10)",triton,1,"(65536, 16)",0.0914479,2.1675
softmax,"(32, 65536, 10)",triton,1,"(65536, 32)",0.0979445,2.0237
softmax,"(32, 65536, 10)",triton,1,"(65536, 64)",0.0674429,2.9389
softmax,"(32, 65536, 10)",triton,1,"(65536, 128)",0.054106,3.6634
softmax,"(32, 65536, 10)",triton,8,"(64, 8)",0.0470466,4.2131
softmax,"(32, 65536, 10)",triton,8,"(64, 16)",0.0363883,5.4471
softmax,"(32, 65536, 10)",triton,8,"(64, 32)",0.0318671,6.2199
softmax,"(32, 65536, 10)",triton,8,"(64, 64)",0.030685,6.4595
softmax,"(32, 65536, 10)",triton,8,"(64, 128)",0.0354264,5.595
softmax,"(32, 65536, 10)",triton,8,"(256, 8)",0.0389083,5.0943
softmax,"(32, 65536, 10)",triton,8,"(256, 16)",0.03545,5.5913
softmax,"(32, 65536, 10)",triton,8,"(256, 32)",0.0407428,4.8649
softmax,"(32, 65536, 10)",triton,8,"(256, 64)",0.0346211,5.7251
softmax,"(32, 65536, 10)",triton,8,"(256, 128)",0.028325,6.9977
softmax,"(32, 65536, 10)",triton,8,"(1024, 8)",0.0427889,4.6323
softmax,"(32, 65536, 10)",triton,8,"(1024, 16)",0.0370798,5.3455
softmax,"(32, 65536, 10)",triton,8,"(1024, 32)",0.0311866,6.3556
softmax,"(32, 65536, 10)",triton,8,"(1024, 64)",0.0275353,7.1984
softmax,"(32, 65536, 10)",triton,8,"(1024, 128)",0.0321284,6.1693
softmax,"(32, 65536, 10)",triton,8,"(4096, 8)",0.0441162,4.4929
softmax,"(32, 65536, 10)",triton,8,"(4096, 16)",0.0367145,5.3987
softmax,"(32, 65536, 10)",triton,8,"(4096, 32)",0.0294779,6.724
softmax,"(32, 65536, 10)",triton,8,"(4096, 64)",0.0308922,6.4162
softmax,"(32, 65536, 10)",triton,8,"(4096, 128)",0.0299377,6.6207
softmax,"(32, 65536, 10)",triton,8,"(16384, 8)",0.0459395,4.3146
softmax,"(32, 65536, 10)",triton,8,"(16384, 16)",0.0385025,5.148
softmax,"(32, 65536, 10)",triton,8,"(16384, 32)",0.0347735,5.7
softmax,"(32, 65536, 10)",triton,8,"(16384, 64)",0.0338165,5.8613
softmax,"(32, 65536, 10)",triton,8,"(16384, 128)",0.0287067,6.9047
softmax,"(32, 65536, 10)",triton,8,"(65536, 8)",0.045301,4.3754
softmax,"(32, 65536, 10)",triton,8,"(65536, 16)",0.0370049,5.3563
softmax,"(32, 65536, 10)",triton,8,"(65536, 32)",0.035021,5.6597
softmax,"(32, 65536, 10)",triton,8,"(65536, 64)",0.0299204,6.6246
softmax,"(32, 65536, 10)",triton,8,"(65536, 128)",0.0272097,7.2845
softmax,"(32, 65536, 10)",triton,32,"(64, 8)",0.039439,5.0257
softmax,"(32, 65536, 10)",triton,32,"(64, 16)",0.0357322,5.5471
softmax,"(32, 65536, 10)",triton,32,"(64, 32)",0.0232908,8.5102
softmax,"(32, 65536, 10)",triton,32,"(64, 64)",0.0211397,9.3762
softmax,"(32, 65536, 10)",triton,32,"(64, 128)",0.0288783,6.8636
softmax,"(32, 65536, 10)",triton,32,"(256, 8)",0.0334165,5.9315
softmax,"(32, 65536, 10)",triton,32,"(256, 16)",0.0363252,5.4565
softmax,"(32, 65536, 10)",triton,32,"(256, 32)",0.0304768,6.5036
softmax,"(32, 65536, 10)",triton,32,"(256, 64)",0.0225097,8.8055
softmax,"(32, 65536, 10)",triton,32,"(256, 128)",0.0231971,8.5446
softmax,"(32, 65536, 10)",triton,32,"(1024, 8)",0.0363855,5.4475
softmax,"(32, 65536, 10)",triton,32,"(1024, 16)",0.0276406,7.171
softmax,"(32, 65536, 10)",triton,32,"(1024, 32)",0.0315503,6.2823
softmax,"(32, 65536, 10)",triton,32,"(1024, 64)",0.0221975,8.9294
softmax,"(32, 65536, 10)",triton,32,"(1024, 128)",0.0206508,9.5982
softmax,"(32, 65536, 10)",triton,32,"(4096, 8)",0.0461401,4.2958
softmax,"(32, 65536, 10)",triton,32,"(4096, 16)",0.0295292,6.7123
softmax,"(32, 65536, 10)",triton,32,"(4096, 32)",0.0234115,8.4664
softmax,"(32, 65536, 10)",triton,32,"(4096, 64)",0.0221561,8.9461
softmax,"(32, 65536, 10)",triton,32,"(4096, 128)",0.021169,9.3632
softmax,"(32, 65536, 10)",triton,32,"(16384, 8)",0.0295287,6.7125
softmax,"(32, 65536, 10)",triton,32,"(16384, 16)",0.0271271,7.3067
softmax,"(32, 65536, 10)",triton,32,"(16384, 32)",0.0236581,8.3781
softmax,"(32, 65536, 10)",triton,32,"(16384, 64)",0.0222279,8.9172
softmax,"(32, 65536, 10)",triton,32,"(16384, 128)",0.0205797,9.6313
softmax,"(32, 65536, 10)",triton,32,"(65536, 8)",0.0293734,6.7479
softmax,"(32, 65536, 10)",triton,32,"(65536, 16)",0.0433812,4.569
softmax,"(32, 65536, 10)",triton,32,"(65536, 32)",0.03283,6.0375
softmax,"(32, 65536, 10)",triton,32,"(65536, 64)",0.0271408,7.303
softmax,"(32, 65536, 10)",triton,32,"(65536, 128)",0.0211398,9.3762
softmax,"(128, 64, 10)",triton,1,"(64, 8)",0.0103596,1.6359
softmax,"(128, 64, 10)",triton,1,"(64, 16)",0.0234578,0.7224
softmax,"(128, 64, 10)",triton,1,"(64, 32)",0.0129434,1.3093
softmax,"(128, 64, 10)",triton,1,"(64, 64)",0.0268552,0.6311
softmax,"(128, 64, 10)",triton,1,"(64, 128)",0.0117982,1.4364
softmax,"(128, 64, 10)",triton,1,"(256, 8)",0.033898,0.4999
softmax,"(128, 64, 10)",triton,1,"(256, 16)",0.0203475,0.8329
softmax,"(128, 64, 10)",triton,1,"(256, 32)",0.0130101,1.3026
softmax,"(128, 64, 10)",triton,1,"(256, 64)",0.0126939,1.3351
softmax,"(128, 64, 10)",triton,1,"(256, 128)",0.0121765,1.3918
softmax,"(128, 64, 10)",triton,1,"(1024, 8)",0.0367579,0.461
softmax,"(128, 64, 10)",triton,1,"(1024, 16)",0.0149381,1.1345
softmax,"(128, 64, 10)",triton,1,"(1024, 32)",0.0138844,1.2206
softmax,"(128, 64, 10)",triton,1,"(1024, 64)",0.0131268,1.291
softmax,"(128, 64, 10)",triton,1,"(1024, 128)",0.0129645,1.3072
softmax,"(128, 64, 10)",triton,1,"(4096, 8)",0.0431546,0.3927
softmax,"(128, 64, 10)",triton,1,"(4096, 16)",0.0279719,0.6059
softmax,"(128, 64, 10)",triton,1,"(4096, 32)",0.0265549,0.6382
softmax,"(128, 64, 10)",triton,1,"(4096, 64)",0.0305607,0.5545
softmax,"(128, 64, 10)",triton,1,"(4096, 128)",0.0197942,0.8562
softmax,"(128, 64, 10)",triton,1,"(16384, 8)",0.0994735,0.1704
softmax,"(128, 64, 10)",triton,1,"(16384, 16)",0.0713337,0.2376
softmax,"(128, 64, 10)",triton,1,"(16384, 32)",0.0602052,0.2815
softmax,"(128, 64, 10)",triton,1,"(16384, 64)",0.0677814,0.25
softmax,"(128, 64, 10)",triton,1,"(16384, 128)",0.0406501,0.4169
softmax,"(128, 64, 10)",triton,1,"(65536, 8)",0.605811,0.028
softmax,"(128, 64, 10)",triton,1,"(65536, 16)",0.394222,0.043
softmax,"(128, 64, 10)",triton,1,"(65536, 32)",0.283242,0.0598
softmax,"(128, 64, 10)",triton,1,"(65536, 64)",0.26375,0.0643
softmax,"(128, 64, 10)",triton,1,"(65536, 128)",0.220019,0.077
softmax,"(128, 64, 10)",triton,8,"(64, 8)",0.0119636,1.4165
softmax,"(128, 64, 10)",triton,8,"(64, 16)",0.0119333,1.4201
softmax,"(128, 64, 10)",triton,8,"(64, 32)",0.0118682,1.4279
softmax,"(128, 64, 10)",triton,8,"(64, 64)",0.0118555,1.4295
softmax,"(128, 64, 10)",triton,8,"(64, 128)",0.0120594,1.4053
softmax,"(128, 64, 10)",triton,8,"(256, 8)",0.0127527,1.3289
softmax,"(128, 64, 10)",triton,8,"(256, 16)",0.0207872,0.8153
softmax,"(128, 64, 10)",triton,8,"(256, 32)",0.0241996,0.7003
softmax,"(128, 64, 10)",triton,8,"(256, 64)",0.0134218,1.2626
softmax,"(128, 64, 10)",triton,8,"(256, 128)",0.0117398,1.4436
softmax,"(128, 64, 10)",triton,8,"(1024, 8)",0.0145539,1.1644
softmax,"(128, 64, 10)",triton,8,"(1024, 16)",0.0136619,1.2405
softmax,"(128, 64, 10)",triton,8,"(1024, 32)",0.0130757,1.2961
softmax,"(128, 64, 10)",triton,8,"(1024, 64)",0.0265646,0.638
softmax,"(128, 64, 10)",triton,8,"(1024, 128)",0.0117717,1.4396
softmax,"(128, 64, 10)",triton,8,"(4096, 8)",0.0221952,0.7635
softmax,"(128, 64, 10)",triton,8,"(4096, 16)",0.0174777,0.9696
softmax,"(128, 64, 10)",triton,8,"(4096, 32)",0.0155516,1.0897
softmax,"(128, 64, 10)",triton,8,"(4096, 64)",0.0157215,1.078
softmax,"(128, 64, 10)",triton,8,"(4096, 128)",0.0155285,1.0913
softmax,"(128, 64, 10)",triton,8,"(16384, 8)",0.0405677,0.4177
softmax,"(128, 64, 10)",triton,8,"(16384, 16)",0.0267058,0.6346
softmax,"(128, 64, 10)",triton,8,"(16384, 32)",0.0234889,0.7215
softmax,"(128, 64, 10)",triton,8,"(16384, 64)",0.0278001,0.6096
softmax,"(128, 64, 10)",triton,8,"(16384, 128)",0.0261725,0.6475
softmax,"(128, 64, 10)",triton,8,"(65536, 8)",0.087905,0.1928
softmax,"(128, 64, 10)",triton,8,"(65536, 16)",0.0615408,0.2754
softmax,"(128, 64, 10)",triton,8,"(65536, 32)",0.0502871,0.337
softmax,"(128, 64, 10)",triton,8,"(65536, 64)",0.0379858,0.4461
softmax,"(128, 64, 10)",triton,8,"(65536, 128)",0.0327948,0.5168
softmax,"(128, 64, 10)",triton,32,"(64, 8)",0.0150211,1.1282
softmax,"(128, 64, 10)",triton,32,"(64, 16)",0.0146547,1.1564
softmax,"(128, 64, 10)",triton,32,"(64, 32)",0.0150015,1.1297
softmax,"(128, 64, 10)",triton,32,"(64, 64)",0.0138456,1.224
softmax,"(128, 64, 10)",triton,32,"(64, 128)",0.0140211,1.2087
softmax,"(128, 64, 10)",triton,32,"(256, 8)",0.0149961,1.1301
softmax,"(128, 64, 10)",triton,32,"(256, 16)",0.017055,0.9937
softmax,"(128, 64, 10)",triton,32,"(256, 32)",0.0143915,1.1776
softmax,"(128, 64, 10)",triton,32,"(256, 64)",0.0155672,1.0886
softmax,"(128, 64, 10)",triton,32,"(256, 128)",0.0143274,1.1828
softmax,"(128, 64, 10)",triton,32,"(1024, 8)",0.0145096,1.168
softmax,"(128, 64, 10)",triton,32,"(1024, 16)",0.0155695,1.0885
softmax,"(128, 64, 10)",triton,32,"(1024, 32)",0.0410854,0.4125
softmax,"(128, 64, 10)",triton,32,"(1024, 64)",0.0156645,1.0819
softmax,"(128, 64, 10)",triton,32,"(1024, 128)",0.0144765,1.1707
softmax,"(128, 64, 10)",triton,32,"(4096, 8)",0.0216946,0.7812
softmax,"(128, 64, 10)",triton,32,"(4096, 16)",0.0166099,1.0203
softmax,"(128, 64, 10)",triton,32,"(4096, 32)",0.0162948,1.04
softmax,"(128, 64, 10)",triton,32,"(4096, 64)",0.0171426,0.9886
softmax,"(128, 64, 10)",triton,32,"(4096, 128)",0.0157765,1.0742
softmax,"(128, 64, 10)",triton,32,"(16384, 8)",0.0313419,0.5407
softmax,"(128, 64, 10)",triton,32,"(16384, 16)",0.0261258,0.6487
softmax,"(128, 64, 10)",triton,32,"(16384, 32)",0.0242861,0.6978
softmax,"(128, 64, 10)",triton,32,"(16384, 64)",0.0239113,0.7087
softmax,"(128, 64, 10)",triton,32,"(16384, 128)",0.0232149,0.73
softmax,"(128, 64, 10)",triton,32,"(65536, 8)",0.0517688,0.3274
softmax,"(128, 64, 10)",triton,32,"(65536, 16)",0.0359637,0.4712
softmax,"(128, 64, 10)",triton,32,"(65536, 32)",0.0309536,0.5475
softmax,"(128, 64, 10)",triton,32,"(65536, 64)",0.0314341,0.5391
softmax,"(128, 64, 10)",triton,32,"(65536, 128)",0.0253869,0.6675
softmax,"(128, 256, 10)",triton,1,"(64, 8)",0.0220543,1.1913
softmax,"(128, 256, 10)",triton,1,"(64, 16)",0.0137789,1.9067
softmax,"(128, 256, 10)",triton,1,"(64, 32)",0.0129598,2.0272
softmax,"(128, 256, 10)",triton,1,"(64, 64)",0.0235424,1.116
softmax,"(128, 256, 10)",triton,1,"(64, 128)",0.0205527,1.2783
softmax,"(128, 256, 10)",triton,1,"(256, 8)",0.0153397,1.7127
softmax,"(128, 256, 10)",triton,1,"(256, 16)",0.0129438,2.0297
softmax,"(128, 256, 10)",triton,1,"(256, 32)",0.0127256,2.0645
softmax,"(128, 256, 10)",triton,1,"(256, 64)",0.0127445,2.0615
softmax,"(128, 256, 10)",triton,1,"(256, 128)",0.0149496,1.7574
softmax,"(128, 256, 10)",triton,1,"(1024, 8)",0.0289248,0.9083
softmax,"(128, 256, 10)",triton,1,"(1024, 16)",0.0239781,1.0957
softmax,"(128, 256, 10)",triton,1,"(1024, 32)",0.0199075,1.3197
softmax,"(128, 256, 10)",triton,1,"(1024, 64)",0.0307362,0.8548
softmax,"(128, 256, 10)",triton,1,"(1024, 128)",0.017982,1.461
softmax,"(128, 256, 10)",triton,1,"(4096, 8)",0.0743205,0.3535
softmax,"(128, 256, 10)",triton,1,"(4096, 16)",0.0560548,0.4687
softmax,"(128, 256, 10)",triton,1,"(4096, 32)",0.0349982,0.7507
softmax,"(128, 256, 10)",triton,1,"(4096, 64)",0.0315644,0.8323
softmax,"(128, 256, 10)",triton,1,"(4096, 128)",0.0307626,0.854
softmax,"(128, 256, 10)",triton,1,"(16384, 8)",0.114283,0.2299
softmax,"(128, 256, 10)",triton,1,"(16384, 16)",0.0862486,0.3046
softmax,"(128, 256, 10)",triton,1,"(16384, 32)",0.0836533,0.3141
softmax,"(128, 256, 10)",triton,1,"(16384, 64)",0.0563138,0.4665
softmax,"(128, 256, 10)",triton,1,"(16384, 128)",0.0583795,0.45
softmax,"(128, 256, 10)",triton,1,"(65536, 8)",0.289883,0.0906
softmax,"(128, 256, 10)",triton,1,"(65536, 16)",0.254421,0.1033
softmax,"(128, 256, 10)",triton,1,"(65536, 32)",0.168565,0.1559
softmax,"(128, 256, 10)",triton,1,"(65536, 64)",0.141339,0.1859
softmax,"(128, 256, 10)",triton,1,"(65536, 128)",0.140993,0.1863
softmax,"(128, 256, 10)",triton,8,"(64, 8)",0.0102462,2.5641
softmax,"(128, 256, 10)",triton,8,"(64, 16)",0.0109836,2.392
softmax,"(128, 256, 10)",triton,8,"(64, 32)",0.0112099,2.3437
softmax,"(128, 256, 10)",triton,8,"(64, 64)",0.0117397,2.2379
softmax,"(128, 256, 10)",triton,8,"(64, 128)",0.0122071,2.1522
softmax,"(128, 256, 10)",triton,8,"(256, 8)",0.0162384,1.6179
softmax,"(128, 256, 10)",triton,8,"(256, 16)",0.0116126,2.2624
softmax,"(128, 256, 10)",triton,8,"(256, 32)",0.011711,2.2434
